Video_ID,Platform,Creator_Type,Video_Views,Video_Likes,Total_Comments,Raw_Comment_Text
ig3,Instagram,Human,6521684,613474,17786,👏🏽👏🏽👏🏽👏🏽👏🏽
ig3,Instagram,Human,6521684,613474,17786,The district is lying. They were in fact trying to silence her. And I don't believe she was given her diploma until I see it in her hand. They are so full of shit. She did great! 💜🤘
ig3,Instagram,Human,6521684,613474,17786,"well done girl! use your voice. and it sounds like the district had AI write their response. the it’s not x, it’s y makes it obvious."
ig3,Instagram,Human,6521684,613474,17786,I’m proud of her.
ig3,Instagram,Human,6521684,613474,17786,If major media outlets like @cnn and others had been as courageous to cover these stories in real time and not allowed these stories to have been silenced the school administration would have never felt the need to do what they did. Complicity is silence! And our media is complicit but I’m encouraged by youth who use their platforms for justice! The youth will lead us!!
ig3,Instagram,Human,6521684,613474,17786,Withholding a diploma I paid for ? You’ve got to be joking! 🙄
ig3,Instagram,Human,6521684,613474,17786,Censorship at an all time high
ig3,Instagram,Human,6521684,613474,17786,THEY THREATENED HER
ig3,Instagram,Human,6521684,613474,17786,give this queen an award 👏🏼🏆
ig3,Instagram,Human,6521684,613474,17786,People don’t understand what free speech is. You cannot just simply say anything you want.
ig3,Instagram,Human,6521684,613474,17786,Keep speaking truth to power Sis!!!!
ig3,Instagram,Human,6521684,613474,17786,"Free speech, lawyer up🇺🇸"
ig3,Instagram,Human,6521684,613474,17786,Honestly would just get a GED online if I had to. She should have to do that but getting threatened by a school is wild because you are speaking up for human rights.
ig3,Instagram,Human,6521684,613474,17786,"This is America 🇺🇸. She can say what she wants.  Free speech.  Good for you kid.  I wish you great success, the future is yours."
ig3,Instagram,Human,6521684,613474,17786,Good for her!! Integrity and focus mean voicing and standing up for what’s right 🙌🏼
ig3,Instagram,Human,6521684,613474,17786,Wheewww!!! These future Yt presenting kids are about to flip all this over and that’s what they really fear. I can’t wait to see it unfold! 💁🏾‍♀️✊🏾
ig3,Instagram,Human,6521684,613474,17786,It was about limiting her voice we stand behind her give her a diploma right now thank you Girl❤️❤️❤️❤️🙌🙌🙌🔥🔥🔥👏
ig3,Instagram,Human,6521684,613474,17786,I have faith in this generation. They are our future leaders and I’m here for it!👏👏👏👏
ig3,Instagram,Human,6521684,613474,17786,The kids are alright🤘🏼💜 (and the institutions stay doing what they do)
ig3,Instagram,Human,6521684,613474,17786,The kids are alright. ❤️🙌🔥
ig3,Instagram,Human,6521684,613474,17786,May you continue to use your voice for advocacy and amplify justice !!!!
ig3,Instagram,Human,6521684,613474,17786,👏🏾👏🏾👏🏾
ig3,Instagram,Human,6521684,613474,17786,Brave girl❤️
ig3,Instagram,Human,6521684,613474,17786,Sue for 1A
ig3,Instagram,Human,6521684,613474,17786,👏👏👏
ig3,Instagram,Human,6521684,613474,17786,Good for you and thank you!!!!!
ig3,Instagram,Human,6521684,613474,17786,I’m proud of Leen!
ig3,Instagram,Human,6521684,613474,17786,"@cnn   Her whole purpose should stay hidden, like her words, and stuttering… More people have been kicked out of the country in all democrat governments… Yes, I know, it hurts… Google it…. And btw, Im an immigrant, and I completely agree with you being able to kick out people from your house when u didnt invite them… why other countries are not doing something… she mixing Iran, Palestine, Congo or what with ICE, ninja please you shouldn’t graduate; honestly apparently that school is terrible so people like you come out regularly"
ig3,Instagram,Human,6521684,613474,17786,"@cnn  Her message falls apart before it even begins. The hesitation, the contradictions, the confusion, it was hard to tell whether she was talking about immigration, foreign policy, war, refugees, or simply repeating whatever slogan was popular this week.  People should probably spend more time understanding the issues they’re speaking about before turning a graduation stage into a political rally.  And for the record, I’m an immigrant. I came here legally, built a life here, and I fully understand the basic concept that every country has the right to enforce its laws and control its borders. That’s not radical. That’s common sense.  What I find fascinating is how quickly some people jump between completely different conflicts, countries, and issues as if they’re all the same conversation. One minute it’s immigration. The next it’s foreign wars. Then it’s something happening on another continent. Then somehow it all circles back to the same political talking points.  At some point, facts matter.  Context matters.  Reality matters.  And if you’re going to stand in front of a graduating class and present yourself as informed, you should probably understand the difference between passion and knowledge.  The tide is turning, and everyone can see it.  For years, the loudest voices acted like they owned the conversation. They believed they represented the majority. They don’t. More and more people are tired of the lectures, the hypocrisy, the double standards, the censorship, the outrage addiction, and the endless attempts to shame anyone who refuses to repeat the approved talking points.  The real world is not built by activists on social media. It’s built by people who work, create, invest, innovate, take risks, build businesses, raise families, solve problems, and take responsibility for their own lives.  I’m tired of being lectured by people who produce very little but somehow believe they should dictate how everyone else should live.  The future belongs to builders, not complainers. To creators, not professional critics. To people who solve problems, not people who profit from outrage."
ig4,Instagram,AI,2183262,288569,3378,They didn’t want the PS5… but this happened 😳🎮 #fruitstory #aistory #drama #aicouple
ig4,Instagram,AI,2183262,288569,3378,Part 2?👀
ig4,Instagram,AI,2183262,288569,3378,Wanna make videos like this and make easy $ online? Just dropped the full step-by-step guide in bio 🫣
ig4,Instagram,AI,2183262,288569,3378,Cuh after every sentence 😭😭
ig4,Instagram,AI,2183262,288569,3378,Im ashamed to admit I want to see part 2 😭
ig4,Instagram,AI,2183262,288569,3378,Bring me back for part 2 😓💔
ig4,Instagram,AI,2183262,288569,3378,Part 2 CUH
ig4,Instagram,AI,2183262,288569,3378,damn cuh
ig4,Instagram,AI,2183262,288569,3378,Why is they saying cuh
ig4,Instagram,AI,2183262,288569,3378,Saying cuh too much
ig4,Instagram,AI,2183262,288569,3378,Cuh? That’s much
ig4,Instagram,AI,2183262,288569,3378,I can’t believe I watched it all😂
ig4,Instagram,AI,2183262,288569,3378,Cuhhh
ig4,Instagram,AI,2183262,288569,3378,Shit heartbreaking cuh 💔
ig4,Instagram,AI,2183262,288569,3378,Bro is just a ps5 painted black and green😂😂😂
ig4,Instagram,AI,2183262,288569,3378,"""Calm down cuh lemme try"" 😮🤣🤣"
ig4,Instagram,AI,2183262,288569,3378,Hold on bruh just a black ps5 with box colors😂😂
ig4,Instagram,AI,2183262,288569,3378,Cuh
ig4,Instagram,AI,2183262,288569,3378,So is the black ps5 a ps4 cuh??
ig4,Instagram,AI,2183262,288569,3378,Cuh 😂😂😂😂😂
ig4,Instagram,AI,2183262,288569,3378,a 14 yo made this cuh 😂
ig4,Instagram,AI,2183262,288569,3378,Cuh not rn.
ig4,Instagram,AI,2183262,288569,3378,Shit crazy cuh!
ig4,Instagram,AI,2183262,288569,3378,where part 2 cuh
ig4,Instagram,AI,2183262,288569,3378,Cuh🤣
ig4,Instagram,AI,2183262,288569,3378,Damn did they get lil cuhh ?
ig4,Instagram,AI,2183262,288569,3378,Part 2 cuhh
ig4,Instagram,AI,2183262,288569,3378,The cuh killing me
ig4,Instagram,AI,2183262,288569,3378,The bloods could never
ig4,Instagram,AI,2183262,288569,3378,Wassuh cuh😭😭😭😭
ig4,Instagram,AI,2183262,288569,3378,Part 2 cuh
ig4,Instagram,AI,2183262,288569,3378,the best video ive seen all day cuh
ig4,Instagram,AI,2183262,288569,3378,Man wtf is this cuh
ig4,Instagram,AI,2183262,288569,3378,Cuh
ig4,Instagram,AI,2183262,288569,3378,What in the fuccy goin on
ig4,Instagram,AI,2183262,288569,3378,Forgot to say “cuh”
ig4,Instagram,AI,2183262,288569,3378,I be forgetting I can just scroll
ig4,Instagram,AI,2183262,288569,3378,I’m genuinely invested in this we need part 2
ig4,Instagram,AI,2183262,288569,3378,Cuh 😂
ig4,Instagram,AI,2183262,288569,3378,I paused this video to call the police
ig4,Instagram,AI,2183262,288569,3378,damn cuh
ig4,Instagram,AI,2183262,288569,3378,Type shi
ig4,Instagram,AI,2183262,288569,3378,PS5 or Xbox? 🤔
ig4,Instagram,AI,2183262,288569,3378,cuh
ig4,Instagram,AI,2183262,288569,3378,Sony need to sue yall
ig4,Instagram,AI,2183262,288569,3378,Damn cuh
ig4,Instagram,AI,2183262,288569,3378,Cuh
ig4,Instagram,AI,2183262,288569,3378,Wh next cuh.?
ig4,Instagram,AI,2183262,288569,3378,Wait why the one black xbox have a Playstation logo on him and then it say not a ps5 lmao 😭🤣
ig4,Instagram,AI,2183262,288569,3378,Part 2 plss cuh
ig4,Instagram,AI,2183262,288569,3378,Damn cuh
ig4,Instagram,AI,2183262,288569,3378,"Nah we burnt fr, humans need to go"
ig4,Instagram,AI,2183262,288569,3378,“Cuh” “cuh” “cuh”😂😂😂😂😂😂😂😂😂😂😂😂😂
ig4,Instagram,AI,2183262,288569,3378,Nah we ain’t raising no gay box 💯👎🏾
ig4,Instagram,AI,2183262,288569,3378,Part 2 Cuh?
ig4,Instagram,AI,2183262,288569,3378,Ik yall ain’t take the baby cuh?
ig4,Instagram,AI,2183262,288569,3378,Wtf did I just watch
ig4,Instagram,AI,2183262,288569,3378,Brain rot cuh
ig4,Instagram,AI,2183262,288569,3378,wtf cuhh
ig4,Instagram,AI,2183262,288569,3378,When does this come out in theaters?
ig4,Instagram,AI,2183262,288569,3378,Tf
ig4,Instagram,AI,2183262,288569,3378,White ps5 reminded me of Tommy Egan LMAO
ig4,Instagram,AI,2183262,288569,3378,Me when me when me when cuh😂😂😂😂😢😍😍😍😍😍
ig4,Instagram,AI,2183262,288569,3378,Take a shot everytime they say cuh
ig4,Instagram,AI,2183262,288569,3378,Cuh??🤣🤣
ig4,Instagram,AI,2183262,288569,3378,Wtf
ig4,Instagram,AI,2183262,288569,3378,gimme part 2 cuh
ig4,Instagram,AI,2183262,288569,3378,"First fruit wars, now console wars lol."
ig4,Instagram,AI,2183262,288569,3378,cuh
ig4,Instagram,AI,2183262,288569,3378,where is part two cuh?
ig4,Instagram,AI,2183262,288569,3378,coouh
ig4,Instagram,AI,2183262,288569,3378,Why do you want your baby back cuh ???
ig4,Instagram,AI,2183262,288569,3378,. the cuh after ever sentence is wack tbh .. it honestly made me stop the video before the ending
ig4,Instagram,AI,2183262,288569,3378,CUH!🗣️😭
ig4,Instagram,AI,2183262,288569,3378,For anyone curious this how they sound in the netflix show nemesis 😭😭
ig4,Instagram,AI,2183262,288569,3378,😂😂
ig4,Instagram,AI,2183262,288569,3378,mayn fuh tha ps5 baby cuh
ig4,Instagram,AI,2183262,288569,3378,🗣️CUH🗣️
ig4,Instagram,AI,2183262,288569,3378,dam cuh
ig4,Instagram,AI,2183262,288569,3378,Cmon cuh
ig4,Instagram,AI,2183262,288569,3378,wtf cuh
ig4,Instagram,AI,2183262,288569,3378,The cuh is taking me outtttttttttttt😂😂😂😂😂
ig4,Instagram,AI,2183262,288569,3378,Bruhhh wtf did I just watch
ig4,Instagram,AI,2183262,288569,3378,😢😢
ig4,Instagram,AI,2183262,288569,3378,Where part 2 at cuh?
ig4,Instagram,AI,2183262,288569,3378,Dayum cuh
ig4,Instagram,AI,2183262,288569,3378,Why I wanna see part 2 cuh 😭
ig5,Instagram,AI,168262,10699,715,"Tato bisa permanen karena tubuhmu menolak menyerah. 🧬  Banyak orang ngira tato permanen karena tintanya “nempel” di kulit selamanya. Padahal kenyataannya jauh lebih aneh dari itu. 😶  Setiap kali tinta tato masuk ke kulit, tubuh langsung panik dan menganggapnya benda asing. Sel imun bernama makrofag datang buat “memakan” tinta tersebut, sama seperti saat tubuh melawan bakteri atau virus.  Masalahnya? Tinta tato nggak bisa dihancurkan.  Makrofag akhirnya mati sambil masih menyimpan tinta, lalu tintanya keluar lagi ke jaringan kulit. Setelah itu datang makrofag baru yang memakan tinta yang sama. Proses ini terjadi terus-menerus selama bertahun-tahun.  Jadi sebenarnya tato permanen itu bukan karena tinta diam di tempat… tapi karena tubuhmu terus “mengurung” tinta tersebut dalam siklus tanpa akhir. 🔄  Sebagian partikel tinta juga bisa ikut terbawa ke kelenjar getah bening lewat sistem limfatik. Peneliti bahkan menemukan beberapa tinta tato mengandung logam seperti nikel dan kobalt.  Ada penelitian terbaru yang menemukan hubungan kecil antara tato dan peningkatan risiko limfoma (kanker kelenjar getah bening). Tapi penting diingat: ini belum berarti tato langsung menyebabkan kanker. Hubungannya masih terus diteliti dan risikonya tetap tergolong rendah bagi kebanyakan orang.  Jadi di balik gambar keren di kulit, ternyata ada “perang kecil” yang berlangsung diam-diam di dalam tubuh kita setiap hari. 🔬  #Tato #FaktaTubuh #SainsMenarik"
ig5,Instagram,AI,168262,10699,715,"That's why dalam Islam kita dilarang mentato tubuh karena itu termasuk perbuatan menyakiti diri sendiri dan menyiksa kulit, kurang sayang apa coba Allah sama kita. Inget yaa badan kita cuma titipan jadi jaga baik baik ya guys"
ig5,Instagram,AI,168262,10699,715,Orang tattoan dan perokok ga percaya sains 🤣
ig5,Instagram,AI,168262,10699,715,sumber dari?
ig5,Instagram,AI,168262,10699,715,Imun bekerja terus untuk hal yg tidak penting. Bertato berarti ngasih kerjaan yg tiada henti untuk hapus tato nya.
ig5,Instagram,AI,168262,10699,715,makrofag : enakan ngurus manusia zaman purba
ig5,Instagram,AI,168262,10699,715,Makanya dalam Islam tato permanen DILARANG! Hukum Allah itu sudah mencakup segala sesuatu! Cuma manusia yang PEMBANGKANG dan dengan alasan ini itu menolak mengikuti Hukum Allah!
ig5,Instagram,AI,168262,10699,715,"Di ajarin hidup sehat dikasih badan bagus malah di rusak, bayar mahal pula...bodoh kali"
ig5,Instagram,AI,168262,10699,715,tatto klo umur 50 keatas jadi berantakan kan gambarnya?
ig5,Instagram,AI,168262,10699,715,Tukang tato tidak suka postingan ini
ig5,Instagram,AI,168262,10699,715,"Tato itu manfaatnya apa ya? Memperpanjang usia, mencegah penyakit, membunuh sel kanker atau mungkin utk manfaat lain?"
ig5,Instagram,AI,168262,10699,715,Kalo tato permen karet yosan gmn min?
ig5,Instagram,AI,168262,10699,715,"Makrofag kerja diluar jobdesk, overtime, lembur seumur hidup, kelelahan, mati, lalu digantikan makrofag berikutnya"
ig5,Instagram,AI,168262,10699,715,"@afoeadi ORANG PINTER GAK NGERUSAK KULIT DG TATOO GAK NGERUSAK PARU-PARU DG ROKOK, GAK NGERUSAK BADAN DG MAKANAN INSTAN, GAK NGERUSAK HUTAN DG MENEBANGINYA DAN DIGANTI KELAPA SAWIT ..MISALNYA 😆"
ig5,Instagram,AI,168262,10699,715,Tuhan memang udah merancang semuanya buat kebaikan manusia. Tapi manusianya yg memang bandel 😂. Konten ini juga menegaskan kalo tubuh ini memang bukan punya kita sendiri....
ig5,Instagram,AI,168262,10699,715,apakah org tatoan bisa donor darah?
ig5,Instagram,AI,168262,10699,715,"Kesian banget, udah mah sel imun kita bekerja keras setiap harinya buat lawan virus dan bakteri, ini ditambah jobdesk baru yg tiada berkesudahan makanin tinta tatoo yg gak bisa dihancurkan. Penting bgt think twice or more sebelum lo ambil keputusan buat bikin tatoo guys 🙌"
ig5,Instagram,AI,168262,10699,715,"maafkan aku tubuhku, kalian kerja keras ya, tenang aku bayar kalian dgn indomi goreng"
ig5,Instagram,AI,168262,10699,715,Masya Allah banget ituu lah tubuh kita dalam Islam juga di larang salam toleransi😍
ig5,Instagram,AI,168262,10699,715,Setelah melihat dan membaca fakta ini masih adakah yg mau tatto atau menambah tatto ???
ig5,Instagram,AI,168262,10699,715,Makanya warna tatto makin lama makin pudar
ig5,Instagram,AI,168262,10699,715,"Alhamdulillah ga punya tatto, agar bisa terus donor darah ❤️"
ig5,Instagram,AI,168262,10699,715,"Kalo dipikir2, kasian makrofag,,😢"
ig5,Instagram,AI,168262,10699,715,"Berarti orang yg tatonya banyak ketika mati, kuburannya bisa di tambang dong ada potensi cadangan Nikel & Kobalt.🙌"
ig5,Instagram,AI,168262,10699,715,"maaf ya para pemilik tatto, tapi kalian itu dekil malah... kalian itu bukan bule, bukan Chinese... maaf 🙏"
ig5,Instagram,AI,168262,10699,715,"Emang tholol yg buat tattoo, udah mah bayar demi jadi canvas, kulit di coret2, pas tua peyot😂"
ig5,Instagram,AI,168262,10699,715,"ROKOK, JUNKFOOD, AIR KEMASAN, TATTOO= SAMA 🤣 UDAH GAK USAH SOK SEHAT .. HIDUP SETIAP HARI, MATI AJA YG SEKALI (JGN DI BALIK) Ada riset ilmiah (salah satunya dari University of Alabama) yang menunjukkan fenomena menarik tentang tato dan sistem imun: ""Olahraga"" bagi Sistem Imun: Saat pertama kali ditato, tingkat stres tubuh meningkat dan imun sempat turun. Namun, pada orang yang sudah memiliki banyak tato, tubuh mereka menjadi lebih terbiasa mengelola stres tersebut. Peningkatan Imunoglobulin A: Hasil studi menunjukkan bahwa orang yang sering ditato memiliki respons antibodi (Imunoglobulin A) yang lebih siap, mirip seperti tubuh yang terbiasa fitness sehingga ototnya lebih kuat menghadapi tekanan."
ig5,Instagram,AI,168262,10699,715,Inget ya imun itu bukan pengganguran jadi gak usah kasih tambahan kerja yg gak penting
ig5,Instagram,AI,168262,10699,715,Yang bilang keren siapa lagi. 😅
ig5,Instagram,AI,168262,10699,715,Asikk...sehat terus tubuhku 😆😉
ig5,Instagram,AI,168262,10699,715,"Saya termasuk pemeberi kerja manofrag biar ga nganggur, Dan dpt menafkahi keluarganya. 19jt lapangan kerja tiap hari buat manofrag.... Semangat"
ig5,Instagram,AI,168262,10699,715,"Setop lu, nato2 @sweber999"
ig5,Instagram,AI,168262,10699,715,Brarti imunitas dalam tubuh meningkat juga dong ya? Keren👏
ig5,Instagram,AI,168262,10699,715,Alhamdulillah tdk kepikiran menato tubuh satu titik pun meskipun saya cinta seni (seni rupa)
ig5,Instagram,AI,168262,10699,715,"Ini anomali kok , biar gk pada bikin tattoo"
ig5,Instagram,AI,168262,10699,715,Keinget JK😢
ig5,Instagram,AI,168262,10699,715,:(((( @kevinsaputra11 @myrandafae @verrell.kjo
ig5,Instagram,AI,168262,10699,715,Oleh karena itu ajaran buddha adalah yang terbaik.
ig5,Instagram,AI,168262,10699,715,Waduhh pantes sejak sulam alis jadi eror imunku
ig5,Instagram,AI,168262,10699,715,"Saya salahsatu orang yang bertattoo, untuk teman-teman yang belum bertatto baiknya fikir matang-matang ya. Ini saya secara pribadi / personal. Saya menyesal bertattoo, bukan karna imun, bukan karna agama, tapi lebih ke bosan aja dan terkadang berfikir malu. Pernah difase saya gosok2 dan meneteskan air mata. Semua balik ke masing-masing, ingat penyesalan itu datengnya terakhir ya."
ig5,Instagram,AI,168262,10699,715,Percuma di jelasin min orang bertato pasti susah di nasehatin malah sering membela diri apalagi yg beragama islam ya udah jelas2 diharamkan masih pd ngeles 😂
ig5,Instagram,AI,168262,10699,715,Omg kok sedihh yaggg😢
ig5,Instagram,AI,168262,10699,715,manusia sejahat itu ya bahkan ke diri sendiri 😢
ig5,Instagram,AI,168262,10699,715,Ya Allah 😢😢 kasian si imun 😢
ig5,Instagram,AI,168262,10699,715,Definisi mengalih fungsikan defensif untuk hal hal gak guna. Harusnya Makrofag bertugas ke hal yg lebih urgent. Eh malah disuruh melakukan siklus memakan tinta seumur hidup
ig5,Instagram,AI,168262,10699,715,Kerwn tubuh kita.... Love tattoo❤
ig5,Instagram,AI,168262,10699,715,Mending tindik gw dari pada tatto.jujur smpai saat ini gw takut liat orang tattoan😂
ig5,Instagram,AI,168262,10699,715,OTW hapus tato
ig5,Instagram,AI,168262,10699,715,Serem anjis
ig5,Instagram,AI,168262,10699,715,Berarti Dzalim dengan diri sendiri ya?
ig5,Instagram,AI,168262,10699,715,Apa ada riset terakreditasi sebagai sumber informasinya?
ig5,Instagram,AI,168262,10699,715,"Untung ga pernah tatoan, kalo mau tato itu if ada panu, tatoin aja😂"
ig5,Instagram,AI,168262,10699,715,Berarti sistem imun ini juga yg berperan menghilangkan bekas luka ya
ig5,Instagram,AI,168262,10699,715,Terimakasih tubuh ku..sudah berjuang selama ini.😢
ig5,Instagram,AI,168262,10699,715,Kasian imun mu kaks @muhammadiqrafitrasyah 🤣
ig5,Instagram,AI,168262,10699,715,"trus kalo dihapus dia masi bersih""?"
ig5,Instagram,AI,168262,10699,715,Aku suka tatto tp aku gasuka tato yg lama ditubuh mendingan pke temporary tato bisa hilang bentarnya
ig5,Instagram,AI,168262,10699,715,Subhanallaah....
ig5,Instagram,AI,168262,10699,715,😂😂😂 admin bodoh
ig5,Instagram,AI,168262,10699,715,"Aku salah satu orang ber tato itu , dan mutusin di tato itu bener"" mateng dan mikirin jangka panjang gambarnya bakalan terus aku suka apa ga , tp krn tujuan tato dr awal itu pelampiasan dan motivasi diri , smpe skrg aku ga bosen , malah dengan melihat tato itu jd salah satu penyemangat aku dan sadar ""oh iya aku udh lewatin fase itu loh"" ,"
ig5,Instagram,AI,168262,10699,715,Kasihan imunnya bersih-bersih gak kelar-kelar 😢
ig5,Instagram,AI,168262,10699,715,yah kasian ya imun kerja keras. berarti bisa jadi berpotensi ada kasus alergi sampe demam secara berkala.
ig5,Instagram,AI,168262,10699,715,@mas_jaw04 mas.woco en nak
ig5,Instagram,AI,168262,10699,715,Bener ternyata
ig5,Instagram,AI,168262,10699,715,Alhamdulillah gk tatoan
ig5,Instagram,AI,168262,10699,715,"Yaampun, fakta yg menyakitkan untuk sistem imun :("
ig5,Instagram,AI,168262,10699,715,"Ternyata orang punya tatto tuuh pd bebal yaa, pdhl aq baca komenan ada yang kasih saran dengan pemilihan kata yg sangat baik, tapi balasannya ngedabrus😂"
ig5,Instagram,AI,168262,10699,715,"Tatto ga nge-rugiin orang,napa loe yang pada ribet 😂"
ig5,Instagram,AI,168262,10699,715,Kok jadi kasian ya ama si makrofag🥲
ig5,Instagram,AI,168262,10699,715,OMG batal donk gue bikint tato😢
ig5,Instagram,AI,168262,10699,715,pantes ada pelaku Kanib*lisme bilang kalau orang yg bertato dagingnya gak enak
ig5,Instagram,AI,168262,10699,715,"Saya kepikiran mau tattoo dengan tulisan ""SAYA AKAN LAWAN..!"""
ig5,Instagram,AI,168262,10699,715,Enak banget ya yg tatoan tinggal insyaf... Kurang baik apa coba Islam buat mereka yg Hijrah dan Istiqomah
ig5,Instagram,AI,168262,10699,715,Edukasi bagus ini. nice info
ig5,Instagram,AI,168262,10699,715,Apa aku doang yg mikir orang yang punya tato ada riwayat hidup kelam yang ilang arah
ig5,Instagram,AI,168262,10699,715,🥺
ig5,Instagram,AI,168262,10699,715,Lets get anothet art 🔥
ig5,Instagram,AI,168262,10699,715,Kasian sistem imun nya hrs waspada terus
ig5,Instagram,AI,168262,10699,715,Ntah knp gw mrasa sedih 😅
ig5,Instagram,AI,168262,10699,715,"Allah menciptakan tubuh manusia dg sebegitu sempurnanya, tapi manusia merusak semuanya"
ig5,Instagram,AI,168262,10699,715,Halah ribet. Hidup cuma sekali kok.
ig5,Instagram,AI,168262,10699,715,"artinya bikin yg kecil"" aj,jadi tubuh kerjanya ga terlalu berat 😌"
ig5,Instagram,AI,168262,10699,715,nye nye nye nye nye cott ! 🤌🏻
ig5,Instagram,AI,168262,10699,715,sayangi tubuh kita 😢
ig5,Instagram,AI,168262,10699,715,Menyiksa diri sendiri
ig5,Instagram,AI,168262,10699,715,"Makan tuh tatto 😂 udah kayak ""sampah"" di kulit ,,, unfaedah pula 😂 NAUDZUBILLAH"
ig5,Instagram,AI,168262,10699,715,Kasian banget sistem imunnya 🥹
ig5,Instagram,AI,168262,10699,715,Kalau di laser kenapa bisa hilang?
ig5,Instagram,AI,168262,10699,715,@elifs1079 anak dajjal itu
ig5,Instagram,AI,168262,10699,715,"Oh, gue punya 2 tatto. Berarti, ah yaudahlah mending lanjut ngopi di kurasu"
ig5,Instagram,AI,168262,10699,715,Trima kasih imun
ig5,Instagram,AI,168262,10699,715,Kasian yg bersihin tatonya tiap hari 😢
ig5,Instagram,AI,168262,10699,715,@tirtoid  @mastercorbuzier @raymondchins  @felix.siauw
ig5,Instagram,AI,168262,10699,715,Tatto adalah seni bung 🤭
ig5,Instagram,AI,168262,10699,715,"FYI: ada istilah tato medis, itu berbeda dengan tato biasa untuk hiasan. Biasanya tato medis digunakan untuk kebutuhan kesehatan atau rekonstruksi tubuh. Contohnya seperti tanda kecil untuk terapi radiasi kanker agar posisi penyinaran selalu tepat, tato rekonstruksi areola setelah operasi pay*dara, tato untuk menyamarkan bekas luka atau stretch mark, sampai tato kosmetik seperti alis permanen bagi pasien yang kehilangan rambut akibat kemoterapi. Ada juga tato informasi medis seperti penanda diabetes atau alergi tertentu untuk keadaan darurat. Jadi tujuan utamanya bukan sekadar gaya, tetapi membantu perawatan medis, pemulihan, atau kualitas hidup pasien. Kalau soal hukum agama, itu pembahasan berbeda lagi karena tiap agama dan pendapat ulama bisa memiliki pandangan masing-masing."
ig5,Instagram,AI,168262,10699,715,"Kebayang nggak capenya sistem imun kerja tanpa henti, yg harusnya dia bisa urus hal lain yg mungkin lebih penting buat kesehatan kita, ini malah urus masalah ngabisin energi buat tato seumur hidup.. 😢"
ig5,Instagram,AI,168262,10699,715,ngerti kan knp CR7 gak mau ada tato d badan selain alasan suka donor darah
ig5,Instagram,AI,168262,10699,715,"Pantes disebutnya menzalimi diri sendiri, RIP para makrofag yg gugur 😢🥀"
ig5,Instagram,AI,168262,10699,715,Kasian imunnya berjuang buat jagain badan kita :(
ig6,Instagram,AI,8941921,426947,2017,"This might be the most powerful AI and data awareness video yet. The Pause Before You Post campaign from @dpcrireland shows how fast tech is moving compared to child protection. Parents now share around 63 photos of their kids every month, often without realizing how far those images can travel.  Only 20 photos are enough for AI to build a convincing deepfake. Even worse, half of the child images found on criminal forums come from public posts made by parents themselves.  The campaign shows how simple details like a child’s name, birthday, school uniform, daily routine or friend group can turn into data points for AI systems. Piece by piece, strangers can rebuild a child’s world from images that were meant to be harmless.  In a digital world where faces, habits and locations can be tracked in seconds, every upload becomes permanent data that can be copied or misused.  What do you think parents should do to keep their kids safe online?  👉👉Follow @aiupdates.hub for more fascinating AI and robotics breakthroughs  🎥: An Coimisiún um Chosaint Sonraí Data Protection Commission  #technology #ai #innovation #digitalsafety #parentingtips #artificialintelligence #ainews #technews #technology #automation"
ig6,Instagram,AI,8941921,426947,2017,This is an important reminder.
ig6,Instagram,AI,8941921,426947,2017,"This is so powerful,  and most parents make this mistake."
ig6,Instagram,AI,8941921,426947,2017,Tag parents who can’t resist sharing their kids’ moments
ig6,Instagram,AI,8941921,426947,2017,A lot of parents are poor and they monetise their kids. That’s all
ig6,Instagram,AI,8941921,426947,2017,"As an Australian, our government has done a world first by banning people under 16 from accessing social media from December 10"
ig6,Instagram,AI,8941921,426947,2017,"Parents need to understand that children who mean the world to them may mean nothing at all for others. Your kids are your personal possessions, you don't need to show them publicly to prove love with them."
ig6,Instagram,AI,8941921,426947,2017,Even with 18 years the Internet is dangerous but the streets as well. Never post the city/location if you're not under securitys
ig6,Instagram,AI,8941921,426947,2017,"So real.. the less you share, the stronger your foundation becomes"
ig6,Instagram,AI,8941921,426947,2017,"To be fair, I actually kind of wish that more people would call out parents like that. Look you were late to pick up your kid do better"
ig6,Instagram,AI,8941921,426947,2017,Sharing is powerful. Use when ready. 👏👏
ig6,Instagram,AI,8941921,426947,2017,No need for your children to exist online!!! Protect them!!!
ig6,Instagram,AI,8941921,426947,2017,"Default to privacy by design: post less, strip identifiers (faces, names, uniforms, locations), lock accounts, delay sharing, and teach kids consent if it wouldn’t be safe on a billboard, don’t upload it."
ig6,Instagram,AI,8941921,426947,2017,I have no idea why people need to put on blast everywhere they are what they do where they go. Until a teen is 18 and gives consent to have their life shared online through a parent it should be against the law. Kids don’t know all the risks involved to make a choice. I had FB and got rid of it for privacy concerns now I post plants lol 😂
ig6,Instagram,AI,8941921,426947,2017,Lol! People don’t care as much as you think.
ig6,Instagram,AI,8941921,426947,2017,This is true if you live in small vilage😂
ig6,Instagram,AI,8941921,426947,2017,At last it’s being recognised what danger your putting your kids in with all the evil crazy world out there  Human trafficking child trafficking etc I think no kid should be allowed in social till 18 of age full stop!! Even then it’s not safe 😢
ig6,Instagram,AI,8941921,426947,2017,It’s nice to share special moments with friends and family…. Without fear! Parents just need to remember to keep profiles private …
